USGS Digital Spectral Library splib06a
Clark and others 2007, USGS, Data Series 231.

For further information on spectrsocopy, see: http://speclab.cr.usgs.gov

ASCII Spectral Data file contents:
line 15 title
line 16 history
line 17 to end:  3-columns of data:
     wavelength    reflectance    standard deviation

(standard deviation of 0.000000 means not measured)
(      -1.23e34  indicates a deleted number)
----------------------------------------------------
Quartz GDS74 Sand Ottawa   W5R4Ncb_ AREF
copy of spd0300 r 3644
      wavelength     reflectance    standard-deviation
       2.122045       0.506134       0.000000
       2.122913       0.505915       0.000000
       2.123783       0.506134       0.000000
       2.124654       0.506573       0.000000
       2.125525       0.505915       0.000000
       2.126396       0.505476       0.000000
       2.127269       0.505915       0.000000
       2.128142       0.506573       0.000000
       2.129016       0.507012       0.000000
       2.129891       0.507012       0.000000
       2.130766       0.506573       0.000000
       2.131642       0.507469       0.000000
       2.132519       0.509708       0.000000
       2.133397       0.509708       0.000000
       2.134275       0.508365       0.000000
       2.135154       0.509260       0.000000
       2.136034       0.509260       0.000000
       2.136914       0.507917       0.000000
       2.137795       0.507021       0.000000
       2.138677       0.507693       0.000000
       2.139560       0.507693       0.000000
       2.140444       0.508812       0.000000
       2.141328       0.509708       0.000000
       2.142213       0.507917       0.000000
       2.143099       0.506349       0.000000
       2.143985       0.506797       0.000000
       2.144872       0.508141       0.000000
       2.145760       0.507917       0.000000
       2.146648       0.508365       0.000000
       2.147537       0.509036       0.000000
       2.148427       0.509036       0.000000
       2.149318       0.509484       0.000000
       2.150209       0.509260       0.000000
       2.151101       0.508588       0.000000
       2.151994       0.508365       0.000000
       2.152888       0.508365       0.000000
       2.153783       0.508812       0.000000
       2.154678       0.508141       0.000000
       2.155574       0.508588       0.000000
       2.156470       0.508812       0.000000
       2.157368       0.506573       0.000000
       2.158266       0.507021       0.000000
       2.159165       0.507693       0.000000
       2.160064       0.507917       0.000000
       2.160964       0.509484       0.000000
       2.161865       0.508812       0.000000
       2.162767       0.507693       0.000000
       2.163670       0.508588       0.000000
       2.164573       0.508141       0.000000
       2.165478       0.506797       0.000000
       2.166383       0.507245       0.000000
       2.167288       0.507917       0.000000
       2.168195       0.507693       0.000000
       2.169102       0.508141       0.000000
       2.170010       0.508812       0.000000
       2.170919       0.508365       0.000000
       2.171828       0.508812       0.000000
       2.172739       0.509260       0.000000
       2.173650       0.509036       0.000000
       2.174561       0.508588       0.000000
       2.175474       0.508365       0.000000
       2.176387       0.508588       0.000000
       2.177301       0.509260       0.000000
       2.178216       0.507917       0.000000
       2.179132       0.507469       0.000000
       2.180048       0.509484       0.000000
       2.180965       0.508588       0.000000
       2.181883       0.507693       0.000000
       2.182801       0.507917       0.000000
       2.183721       0.509036       0.000000
       2.184641       0.509484       0.000000
       2.185562       0.510156       0.000000
       2.186484       0.508588       0.000000
       2.187407       0.507245       0.000000
       2.188330       0.507245       0.000000
       2.189254       0.507917       0.000000
       2.190179       0.507917       0.000000
       2.191105       0.508365       0.000000
       2.192032       0.507021       0.000000
       2.192959       0.505453       0.000000
       2.193887       0.506573       0.000000
       2.194816       0.507469       0.000000
       2.195745       0.506573       0.000000
       2.196676       0.505677       0.000000
       2.197607       0.506349       0.000000
       2.198539       0.507693       0.000000
       2.199472       0.508141       0.000000
       2.200405       0.508588       0.000000
       2.201339       0.509036       0.000000
       2.202275       0.507693       0.000000
       2.203211       0.506573       0.000000
       2.204147       0.507469       0.000000
       2.205085       0.506797       0.000000
       2.206023       0.506573       0.000000
       2.206962       0.505229       0.000000
       2.207902       0.503886       0.000000
       2.208843       0.503214       0.000000
       2.209784       0.503662       0.000000
       2.210727       0.505677       0.000000
       2.211670       0.506573       0.000000
       2.212614       0.506125       0.000000
       2.213559       0.505677       0.000000
       2.214504       0.505229       0.000000
       2.215451       0.505005       0.000000
       2.216398       0.504110       0.000000
       2.217346       0.504781       0.000000
       2.218295       0.507469       0.000000
       2.219244       0.507469       0.000000
       2.220195       0.506573       0.000000
       2.221146       0.506797       0.000000
       2.222098       0.507245       0.000000
       2.223051       0.507693       0.000000
       2.224005       0.507693       0.000000
       2.224959       0.506797       0.000000
       2.225914       0.505677       0.000000
       2.226871       0.506125       0.000000
       2.227827       0.506797       0.000000
       2.228785       0.507917       0.000000
       2.229744       0.508141       0.000000
